step,customer,age,gender,merchant,category,amount,fraud
14-04-2021,C735563623,36to45,Female,M85975013,Groceries,85.27,0
24-06-2021,C24691837,26to35,Female,M1823072687,Transportation,5.07,0
27-06-2021,C2063574289,19to25,Female,M1823072687,Transportation,25.67,0
27-05-2021,C422003518,56to65,Female,M980657600,Sports&Toys,270.03,1
17-08-2021,C1350963410,56to65,Female,M480139044,Health,48.73,1
03-08-2021,C1214780453,gt65,Female,M1823072687,Transportation,8.27,0
19-03-2021,C1667002698,36to45,Male,M348934600,Transportation,3.14,0
07-05-2021,C179390259,46to55,Female,M1741626453,Sports&Toys,515.99,1
29-03-2021,C168710517,46to55,Female,M348934600,Transportation,42.71,0
26-04-2021,C1155259690,26to35,Female,M348934600,Transportation,31.72,0
31-03-2021,C382331420,46to55,Female,M78078399,Beauty&Wellness,315.48,1
09-06-2021,C1060270098,36to45,Male,M348934600,Transportation,12.92,0
01-08-2021,C356873706,36to45,Male,M348934600,Transportation,23.32,0
06-08-2021,C1682236855,26to35,Male,M1823072687,Transportation,50.19,0
04-06-2021,C647931416,36to45,Female,M980657600,Sports&Toys,544.6,1
07-04-2021,C1038879380,26to35,Female,M348934600,Transportation,20.85,0
31-07-2021,C481773197,46to55,Female,M348934600,Transportation,14.95,0
02-03-2021,C1450140987,46to55,Female,M980657600,Sports&Toys,21.93,1
08-05-2021,C1660043980,36to45,Female,M1823072687,Transportation,42.47,0
23-05-2021,C2106115023,56to65,Male,M1823072687,Transportation,16.77,0
04-05-2021,C788057671,36to45,Female,M17379832,Sports&Toys,367.55,1
19-03-2021,C662931726,26to35,Female,M1823072687,Transportation,13.29,0
23-07-2021,C194301248,26to35,Male,M980657600,Sports&Toys,350.09,1
22-08-2021,C1135201785,46to55,Male,M1823072687,Transportation,17.76,0
30-06-2021,C1999699557,36to45,Female,M1913465890,Health,91.22,0
05-08-2021,C606355103,46to55,Female,M1823072687,Transportation,22.24,0
10-05-2021,C168710517,46to55,Female,M85975013,Groceries,26.25,0
06-04-2021,C883803148,19to25,Female,M348934600,Transportation,20.2,0
10-06-2021,C1784864427,56to65,Male,M1823072687,Transportation,23.19,0
12-07-2021,C1818841328,26to35,Male,M1823072687,Transportation,34.92,0
13-05-2021,C524663308,26to35,Female,M348934600,Transportation,3.5,0
03-03-2021,C1275518867,56to65,Female,M1198415165,Beauty&Wellness,110.9,1
30-07-2021,C1960297159,26to35,Female,M1823072687,Transportation,24.43,0
30-06-2021,C1777674460,26to35,Female,M1823072687,Transportation,32.11,0
18-03-2021,C1642689499,26to35,Female,M348934600,Transportation,40.33,0
06-04-2021,C655866157,56to65,Male,M3697346,Leisure,392.35,1
30-07-2021,C1051712338,46to55,Male,M1823072687,Transportation,48.12,0
18-05-2021,C1289219178,46to55,Male,M980657600,Sports&Toys,512.33,1
26-06-2021,C966984015,46to55,Male,M1823072687,Transportation,31.18,0
23-03-2021,C1572610482,36to45,Female,M1198415165,Beauty&Wellness,42.63,1
10-08-2021,C193924578,46to55,Female,M348934600,Transportation,41.31,0
23-03-2021,C1307336396,26to35,Female,M1294758098,Leisure,335.36,1
09-06-2021,C965801920,36to45,Female,M348934600,Transportation,41.25,0
02-07-2021,C423454023,36to45,Male,M1823072687,Transportation,13.64,0
05-05-2021,C1739741081,46to55,Female,M348934600,Transportation,32.29,0
10-04-2021,C719598710,56to65,Female,M348934600,Transportation,47.56,0
06-08-2021,C2080088206,56to65,Female,M732195782,Travel,2062.03,1
17-05-2021,C1152092987,36to45,Male,M3697346,Leisure,316.81,1
11-05-2021,C951578955,26to35,Male,M1823072687,Transportation,14.9,0
30-07-2021,C952397244,46to55,Male,M1823072687,Transportation,11.64,0
19-07-2021,C1089903335,36to45,Male,M1823072687,Transportation,32.99,0
15-04-2021,C1423644375,26to35,Male,M348934600,Transportation,24.41,0
22-04-2021,C1433318702,56to65,Male,M348934600,Transportation,26.88,0
13-08-2021,C421432072,26to35,Female,M980657600,Sports&Toys,269.83,1
24-06-2021,C1954706477,36to45,Female,M85975013,Groceries,83.89,0
27-03-2021,C290140685,36to45,Female,M348934600,Transportation,53.18,0
16-06-2021,C793890087,26to35,Female,M348934600,Transportation,19.24,0
05-07-2021,C2128589842,36to45,Female,M1823072687,Transportation,42.5,0
31-07-2021,C1161949399,26to35,Male,M85975013,Groceries,15.85,0
15-08-2021,C1651213581,36to45,Female,M1823072687,Transportation,34.05,0
20-05-2021,C235397460,26to35,Male,M1823072687,Transportation,36.9,0
31-05-2021,C1350963410,56to65,Female,M980657600,Sports&Toys,304.24,1
26-07-2021,C1690594556,46to55,Female,M1823072687,Transportation,32.56,0
21-07-2021,C343982358,gt65,Male,M85975013,Groceries,48.55,0
09-04-2021,C761606185,26to35,Male,M209847108,Beauty&Wellness,8.16,0
21-04-2021,C337109624,26to35,Female,M348934600,Transportation,43.41,0
22-06-2021,C463841109,26to35,Male,M1823072687,Transportation,9.85,0
11-07-2021,C942160317,26to35,Male,M85975013,Groceries,35.18,0
18-03-2021,C1643499361,46to55,Male,M1823072687,Transportation,38.12,0
24-05-2021,C2004941826,26to35,Female,M980657600,Sports&Toys,296.77,1
22-04-2021,C350348759,26to35,Female,M209847108,Beauty&Wellness,53.41,0
28-03-2021,C599675908,26to35,Male,M209847108,Beauty&Wellness,336.27,1
15-07-2021,C1045214627,26to35,Female,M1823072687,Transportation,30.45,0
22-06-2021,C823847346,19to25,Female,M348934600,Transportation,16.79,0
02-07-2021,C1944878458,gt65,Female,M348934600,Transportation,39.57,0
05-08-2021,C357634845,36to45,Male,M1823072687,Transportation,1.18,0
24-03-2021,C353985741,26to35,Male,M1823072687,Transportation,28.47,0
01-07-2021,C1045652139,gt65,Male,M1823072687,Transportation,17.14,0
04-05-2021,C842993265,26to35,Female,M348934600,Transportation,12.34,0
03-06-2021,C2125787399,46to55,Female,M1823072687,Transportation,20.73,0
29-06-2021,C1705346216,36to45,Male,M348934600,Transportation,9.01,0
06-08-2021,C1542255731,26to35,Female,M1823072687,Transportation,56.73,0
24-07-2021,C672794326,36to45,Female,M1823072687,Transportation,9.97,0
22-06-2021,C1928842916,26to35,Male,M980657600,Sports&Toys,96.04,1
09-07-2021,C332611573,26to35,Female,M348934600,Transportation,4.37,0
25-05-2021,C118836015,19to25,Female,M1823072687,Transportation,10.85,0
10-03-2021,C1440340988,56to65,Female,M1294758098,Leisure,400.38,1
11-03-2021,C325775693,36to45,Female,M85975013,Groceries,80.91,0
14-03-2021,C1145304322,36to45,Female,M348934600,Transportation,6.39,0
14-06-2021,C1525483242,36to45,Male,M348934600,Transportation,44.36,0
28-07-2021,C831378949,26to35,Male,M980657600,Sports&Toys,465.03,1
10-05-2021,C695481887,56to65,Male,M348934600,Transportation,39.93,0
02-08-2021,C1644158733,36to45,Male,M1823072687,Transportation,23.05,0
20-05-2021,C1464489812,46to55,Male,M980657600,Sports&Toys,28.19,1
26-07-2021,C1658591237,19to25,Male,M1823072687,Transportation,28.99,0
08-07-2021,C103240070,26to35,Female,M1823072687,Transportation,49.96,0
03-06-2021,C1153569753,46to55,Female,M348934600,Transportation,40.63,0
30-07-2021,C602096181,19to25,Female,M1823072687,Transportation,1.16,0
10-08-2021,C836959718,36to45,Male,M1823072687,Transportation,23.09,0
06-06-2021,C1129737137,gt65,Male,M732195782,Travel,1850.62,1
15-08-2021,C494777408,26to35,Male,M1823072687,Transportation,33.19,0
20-07-2021,C712367267,56to65,Female,M1823072687,Transportation,64.53,0
31-03-2021,C218446443,26to35,Male,M980657600,Sports&Toys,136.35,1
01-04-2021,C416655198,26to35,Female,M348934600,Transportation,44.37,0
18-07-2021,C2126563017,36to45,Female,M1198415165,Beauty&Wellness,168.48,1
02-07-2021,C1895615571,36to45,Male,M1823072687,Transportation,12.27,0
26-06-2021,C299858046,26to35,Female,M1823072687,Transportation,1.46,0
22-06-2021,C438204842,26to35,Female,M1823072687,Transportation,56.49,0
22-08-2021,C1022530210,46to55,Male,M1823072687,Transportation,28.45,0
21-04-2021,C1966686053,46to55,Female,M1823072687,Transportation,19.58,0
20-04-2021,C976209265,46to55,Male,M1823072687,Transportation,63.65,0
23-05-2021,C1262879702,19to25,Male,M1823072687,Transportation,27.29,0
06-08-2021,C1600873622,46to55,Female,M1823072687,Transportation,21.65,0
03-04-2021,C1562991705,56to65,Female,M3697346,Leisure,257.19,1
13-08-2021,C1367581052,46to55,Male,M980657600,Sports&Toys,394.1,1
30-06-2021,C1809104609,19to25,Female,M1823072687,Transportation,51.27,0
26-03-2021,C1993791093,56to65,Male,M348934600,Transportation,40.6,0
28-07-2021,C2061535111,46to55,Male,M1823072687,Transportation,47.31,0
16-08-2021,C183456137,19to25,Male,M1053599405,Health,134.29,0
30-04-2021,C1188590334,gt65,Female,M348934600,Transportation,37.99,0
17-05-2021,C1977058282,26to35,Female,M348934600,Transportation,32,0
27-04-2021,C274747841,26to35,Female,M1294758098,Leisure,341.13,1
14-06-2021,C936853935,36to45,Male,M1913465890,Health,35.3,0
21-05-2021,C722447556,26to35,Female,M348934600,Transportation,31.34,0
07-06-2021,C396716441,56to65,Female,M348934600,Transportation,15.91,0
15-03-2021,C380911997,26to35,Female,M1823072687,Transportation,20.57,0
24-06-2021,C1651395634,56to65,Male,M1823072687,Transportation,36.09,0
30-06-2021,C483912131,26to35,Female,M732195782,Travel,785.86,1
14-07-2021,C1523732855,26to35,Female,M1535107174,Beauty&Wellness,29.31,1
09-03-2021,C515668508,36to45,Female,M980657600,Sports&Toys,284.12,1
30-05-2021,C149511515,56to65,Female,M348934600,Transportation,38.27,0
19-05-2021,C2095938989,46to55,Female,M1823072687,Transportation,29.96,0
27-04-2021,C947156375,gt65,Male,M348934600,Transportation,20.14,0
30-06-2021,C2094478222,46to55,Female,M348934600,Transportation,39.45,0
17-05-2021,C1334227305,19to25,Female,M209847108,Beauty&Wellness,157.76,1
17-05-2021,C15777324,26to35,Female,M1823072687,Transportation,1.91,0
26-04-2021,C1439470393,26to35,Female,M348934600,Transportation,5.78,0
15-03-2021,C1978250683,36to45,Female,M480139044,Health,402.29,1
27-07-2021,C878904462,26to35,Female,M1600850729,Fashion,21.22,0
21-07-2021,C2009344338,26to35,Female,M348934600,Transportation,13.82,0
01-08-2021,C1372889664,56to65,Female,M1823072687,Transportation,8.58,0
21-08-2021,C652001804,26to35,Male,M348934600,Transportation,11.4,0
07-04-2021,C1978250683,36to45,Female,M480139044,Health,353.62,1
21-08-2021,C724380392,26to35,Female,M1823072687,Transportation,14.33,0
16-08-2021,C1517820871,36to45,Female,M1823072687,Transportation,22.02,0
06-08-2021,C1258454385,56to65,Male,M1823072687,Transportation,7.78,0
26-05-2021,C671392477,46to55,Female,M1823072687,Transportation,83.47,0
22-08-2021,C499129070,36to45,Male,M1823072687,Transportation,54.12,0
14-05-2021,C2113973089,26to35,Female,M1823072687,Transportation,32.54,0
11-08-2021,C623601481,36to45,Male,M1823072687,Transportation,38.03,0
10-04-2021,C1965115675,36to45,Female,M348934600,Transportation,19.75,0
22-08-2021,C2141677873,19to25,Male,M1741626453,Sports&Toys,92.24,0
11-03-2021,C56859969,gt65,Female,M980657600,Sports&Toys,606.91,1
16-03-2021,C1781924994,19to25,Male,M1823072687,Transportation,13.97,0
27-03-2021,C1906711479,46to55,Female,M348934600,Transportation,21.78,0
07-03-2021,C1572610482,36to45,Female,M209847108,Beauty&Wellness,19.13,1
24-03-2021,C1908932714,26to35,Female,M348934600,Transportation,24.55,0
18-03-2021,C651594350,36to45,Male,M151143676,Restaurants&Bars,6.75,0
08-06-2021,C261398093,36to45,Female,M980657600,Sports&Toys,736.06,1
23-03-2021,C1516006997,26to35,Male,M348934600,Transportation,20.62,0
10-06-2021,C1032715879,36to45,Female,M348934600,Transportation,28.56,0
30-05-2021,C1901383731,46to55,Female,M348934600,Transportation,48.26,0
30-05-2021,C2117938225,46to55,Male,M348934600,Transportation,13.46,0
21-06-2021,C393216567,56to65,Female,M1823072687,Transportation,70.62,0
26-08-2021,C1196808546,26to35,Female,M1823072687,Transportation,52.97,0
11-07-2021,C1326829513,56to65,Male,M348934600,Transportation,14.53,0
23-05-2021,C413065793,26to35,Female,M480139044,Health,369.61,1
18-07-2021,C1214826221,gt65,Male,M1823072687,Transportation,3.92,0
13-04-2021,C1158646143,36to45,Male,M1823072687,Transportation,52,0
17-05-2021,C711451919,gt65,Female,M1294758098,Leisure,235.61,1
15-04-2021,C471003383,36to45,Female,M1823072687,Transportation,0.11,0
16-05-2021,C1803182614,26to35,Male,M3697346,Leisure,338.21,1
17-06-2021,C1267913176,26to35,Male,M348934600,Transportation,12.37,0
27-06-2021,C638223659,46to55,Male,M1823072687,Transportation,22.2,0
03-06-2021,C268686998,36to45,Male,M1823072687,Transportation,62.07,0
24-05-2021,C1978250683,36to45,Female,M480139044,Health,77.61,1
10-07-2021,C1573211398,36to45,Female,M348934600,Transportation,13.08,0
04-07-2021,C1102156492,46to55,Male,M1913465890,Health,161.62,0
17-03-2021,C301739259,26to35,Male,M980657600,Sports&Toys,590.37,1
29-05-2021,C1658315324,46to55,Male,M1823072687,Transportation,48.64,0
18-05-2021,C2085650948,26to35,Female,M1823072687,Transportation,2.33,0
20-06-2021,C72353846,26to35,Male,M1888755466,OtherServices,679.76,1
13-05-2021,C874725016,26to35,Female,M348934600,Transportation,45.29,0
31-03-2021,C1607867760,46to55,Female,M348934600,Transportation,6.33,0
26-04-2021,C657290155,36to45,Male,M1823072687,Transportation,10.88,0
14-06-2021,C1275518867,56to65,Female,M980657600,Sports&Toys,30.18,1
30-05-2021,C1043677034,26to35,Male,M1823072687,Transportation,30.71,0
10-05-2021,C1962291095,26to35,Male,M980657600,Sports&Toys,497.49,1
25-07-2021,C1204046804,56to65,Female,M348934600,Transportation,13.32,0
27-07-2021,C886993530,36to45,Male,M1823072687,Transportation,39.49,0
09-05-2021,C1396978257,36to45,Male,M348934600,Transportation,3.52,0
07-08-2021,C892586401,46to55,Male,M348934600,Transportation,34.97,0
25-06-2021,C581581060,36to45,Female,M348934600,Transportation,60.07,0
02-04-2021,C1209363182,36to45,Female,M348934600,Transportation,2.84,0
14-07-2021,C394469483,36to45,Male,M1535107174,Beauty&Wellness,393.71,1
14-03-2021,C1374011975,26to35,Male,M348934600,Transportation,14.93,0
02-08-2021,C321375878,56to65,Female,M1823072687,Transportation,48.83,0
03-07-2021,C1584366693,56to65,Female,M1198415165,Beauty&Wellness,271.56,1
30-06-2021,C1208123566,gt65,Male,M348934600,Transportation,2.17,0
24-07-2021,C306641104,36to45,Female,M3697346,Leisure,319.85,1
28-05-2021,C980876590,26to35,Female,M1823072687,Transportation,1.98,0
13-08-2021,C318717540,46to55,Male,M1823072687,Transportation,17.2,0
01-04-2021,C1414112698,19to25,Male,M1823072687,Transportation,28.74,0
27-07-2021,C353985741,26to35,Male,M1823072687,Transportation,24.92,0
10-08-2021,C978637475,26to35,Female,M1823072687,Transportation,0.43,0
11-06-2021,C144168365,46to55,Male,M1823072687,Transportation,10.3,0
30-05-2021,C380564257,36to45,Female,M1823072687,Transportation,11.91,0
15-08-2021,C2129810887,46to55,Female,M1823072687,Transportation,32.78,0
03-06-2021,C617723960,46to55,Female,M480139044,Health,505.79,1
09-07-2021,C1400578246,46to55,Male,M348934600,Transportation,11.35,0
29-03-2021,C1542180842,46to55,Female,M1823072687,Transportation,70.4,0
25-07-2021,C1132565589,46to55,Female,M1823072687,Transportation,29.35,0
16-07-2021,C704456922,26to35,Male,M480139044,Health,99.53,1
10-08-2021,C1750881279,46to55,Female,M1823072687,Transportation,38.26,0
10-06-2021,C509362814,36to45,Male,M1823072687,Transportation,13.32,0
25-07-2021,C1642222517,46to55,Female,M1823072687,Transportation,33.61,0
03-04-2021,C2106115023,56to65,Male,M1823072687,Transportation,14.27,0
26-06-2021,C1476491893,36to45,Female,M1823072687,Transportation,19.46,0
09-03-2021,C2104923127,26to35,Female,M151143676,Restaurants&Bars,87.54,0
09-04-2021,C1778762788,26to35,Female,M1823072687,Transportation,5.51,0
09-05-2021,C1385780363,46to55,Female,M1823072687,Transportation,53.58,0
06-06-2021,C1434853621,19to25,Female,M348934600,Transportation,21.51,0
16-08-2021,C1943108967,gt65,Female,M348934600,Transportation,8.32,0
18-04-2021,C1638710158,46to55,Female,M1535107174,Beauty&Wellness,141.26,1
16-07-2021,C525850964,26to35,Female,M480139044,Health,152.33,1
01-03-2021,C39890933,56to65,Male,M1823072687,Transportation,46.57,0
20-07-2021,C1163635747,46to55,Male,M348934600,Transportation,46.44,0
07-03-2021,C1226558289,46to55,Male,M348934600,Transportation,21.08,0
15-06-2021,C433139335,lt18,Female,M1913465890,Health,30.42,0
06-05-2021,C1438489717,36to45,Female,M1823072687,Transportation,52.92,0
19-05-2021,C751491447,lt18,Female,M1748431652,Beauty&Wellness,72.64,0
23-07-2021,C1733778992,26to35,Female,M480139044,Health,906.34,1
15-04-2021,C417267123,26to35,Female,M980657600,Sports&Toys,508.02,1
18-03-2021,C1572610482,36to45,Female,M480139044,Health,801.73,1
05-08-2021,C1375316332,19to25,Female,M151143676,Restaurants&Bars,382.52,1
31-05-2021,C54706398,26to35,Female,M348934600,Transportation,34.91,0
16-08-2021,C92282564,36to45,Female,M1823072687,Transportation,30.71,0
06-05-2021,C2084566155,26to35,Female,M840466850,Technology,77.62,1
10-07-2021,C761166755,36to45,Female,M1823072687,Transportation,5.49,0
08-08-2021,C764950264,46to55,Female,M348934600,Transportation,15.35,0
14-08-2021,C823891015,26to35,Female,M1823072687,Transportation,24.59,0
23-08-2021,C393216567,56to65,Female,M1823072687,Transportation,35.45,0
14-06-2021,C276623362,46to55,Male,M1823072687,Transportation,1.67,0
04-06-2021,C1901383731,46to55,Female,M348934600,Transportation,38.36,0
22-08-2021,C352968107,26to35,Male,M1823072687,Transportation,25.39,0
26-06-2021,C461669469,gt65,Female,M1823072687,Transportation,24.91,0
14-08-2021,C545527660,19to25,Female,M1823072687,Transportation,21.48,0
26-08-2021,C644590864,19to25,Male,M980657600,Sports&Toys,315.19,1
03-07-2021,C111678629,46to55,Male,M1823072687,Transportation,41.3,0
22-07-2021,C1206604144,26to35,Female,M1823072687,Transportation,44.09,0
04-05-2021,C1331907286,26to35,Male,M1823072687,Transportation,36.95,0
17-03-2021,C1569939854,gt65,Female,M348934600,Transportation,26.77,0
09-06-2021,C616472041,26to35,Male,M1823072687,Transportation,6.57,0
11-03-2021,C195373250,36to45,Male,M980657600,Sports&Toys,425.38,1
25-05-2021,C528277773,lt18,Female,M1823072687,Transportation,77.63,0
14-07-2021,C759236361,56to65,Male,M348934600,Transportation,15.36,0
17-06-2021,C24198147,56to65,Male,M1823072687,Transportation,17.2,0
26-07-2021,C1142118359,36to45,Female,M17379832,Sports&Toys,378.43,1
06-05-2021,C2028528769,56to65,Male,M980657600,Sports&Toys,477.03,1
25-08-2021,C771874671,56to65,Male,M348934600,Transportation,37.99,0
08-07-2021,C692102449,26to35,Female,M85975013,Groceries,20.77,0
08-06-2021,C393339341,36to45,Male,M1823072687,Transportation,21.08,0
06-07-2021,C2028528769,56to65,Male,M348934600,Transportation,33.87,0
21-04-2021,C203802515,19to25,Female,M348934600,Transportation,75.97,0
